id,timestamp,score,hits,name,player_id
723,1763038497603,252,"[[1,0,0],[0,0,0],[2,0,0],[0,1,1],[1,0,0],[0,0,0],[0,1,1],[1,1,0],[0,1,0],[0,1,0],[0,1,0],[1,0,0],[1,1,0],[0,1,0],[2,0,0],[0,1,1],[0,0,0],[1,0,0],[0,0,0],[0,1,1]]",Robull,4
724,1763047783603,713,"[[1,0,3],[3,1,1],[0,1,1],[1,3,0],[1,1,0],[0,1,1],[0,3,1],[1,1,3],[0,3,1],[1,1,1],[1,1,1],[2,0,1],[3,1,0],[1,0,0],[1,3,1],[2,0,1],[1,1,0],[1,0,3],[0,3,0],[3,1,1]]",Number One,0
725,1763047783603,593,"[[1,1,0],[0,0,0],[1,0,0],[0,1,0],[0,1,0],[0,1,1],[0,3,1],[1,1,3],[0,0,3],[1,1,1],[0,1,1],[2,0,1],[3,1,0],[0,0,0],[1,3,1],[2,0,1],[1,0,0],[0,3,0],[0,1,1],[3,1,1]]",Hugues,
726,1763047783603,427,"[[1,0,3],[3,1,1],[0,1,1],[0,0,0],[1,0,0],[0,0,1],[0,3,1],[1,1,0],[0,3,1],[0,0,0],[1,1,1],[0,1,1],[0,1,0],[1,0,0],[0,1,1],[0,0,1],[0,1,0],[1,0,3],[0,3,0],[0,1,1]]",Louis CLXXX,5
727,1763047783603,321,"[[0,1,0],[1,0,0],[0,1,0],[1,3,0],[0,1,0],[0,1,0],[1,0,0],[1,1,1],[0,0,1],[1,0,0],[1,1,0],[1,0,1],[1,1,0],[0,1,0],[1,2,0],[0,1,0],[1,1,0],[0,0,1],[1,0,0],[0,0,1]]",Robull,4
728,1763047783603,191,"[[0,0,3],[0,0,1],[0,0,1],[0,0,0],[1,1,0],[0,0,0],[1,0,0],[1,0,0],[1,0,0],[0,0,1],[0,0,0],[2,0,0],[0,1,0],[0,0,0],[1,0,1],[0,0,0],[1,0,0],[0,0,2],[0,0,1],[0,0,0]]",Cramomille,7
729,1763129175856,416,"[[0,0,1],[0,2,1],[1,1,0],[1,1,0],[0,1,3],[1,1,1],[0,0,0],[0,0,3],[0,1,1],[1,1,1],[1,0,1],[1,1,1],[1,1,0],[1,1,0],[0,0,1],[0,1,1],[1,0,1],[0,3,1],[0,0,0],[0,1,0]]",Number One,0
730,1763129175856,343,"[[1,0,0],[0,2,1],[1,1,0],[0,0,0],[0,1,3],[0,3,0],[0,0,0],[1,1,1],[0,1,1],[1,1,1],[1,0,0],[1,1,1],[1,1,0],[1,1,0],[0,0,1],[0,1,1],[1,0,1],[0,1,0],[0,0,0],[1,0,0]]",Dart Simpson,3
731,1763129175856,215,"[[0,0,1],[0,0,1],[1,0,0],[1,1,0],[0,0,1],[1,1,1],[0,0,0],[0,0,3],[0,0,0],[0,0,1],[1,0,1],[0,0,0],[0,0,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,3,1],[0,0,0],[0,1,0]]",Cramomille,7
732,1763129836572,376,"[[0,1,0],[0,1,1],[0,1,0],[0,1,0],[0,1,0],[0,0,0],[0,1,0],[0,0,1],[1,1,1],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[1,1,1],[3,0,0],[0,0,2],[0,0,1],[1,0,1],[0,0,1],[3,0,0]]",Number One,0
733,1763129836572,327,"[[0,0,0],[0,1,1],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,1],[1,1,1],[1,1,1],[1,0,0],[0,1,0],[0,0,1],[1,0,1],[0,1,1],[0,0,2],[0,0,1],[1,0,1],[0,0,1],[3,0,0]]",Dart Simpson,3
734,1763129836572,228,"[[0,1,0],[1,1,0],[0,1,0],[0,1,0],[0,1,0],[0,0,0],[0,1,0],[0,0,0],[0,0,1],[1,1,0],[0,0,0],[0,0,0],[1,0,0],[1,1,1],[3,0,0],[0,0,1],[0,0,0],[0,0,0],[0,0,1],[0,1,1]]",Cramomille,7
735,1763137996192,476,"[[0,0,0],[0,1,0],[3,1,0],[0,0,1],[0,3,3],[1,2,1],[1,1,1],[1,1,0],[1,0,1],[0,0,1],[3,0,1],[1,1,2],[1,0,1],[1,1,0],[0,0,3],[0,1,0],[0,1,1],[0,0,0],[0,1,1],[1,1,1]]",Number One,0
736,1763137996192,391,"[[0,0,0],[0,1,0],[0,1,0],[0,0,1],[0,3,3],[1,2,1],[1,1,0],[1,1,0],[1,0,1],[0,0,1],[3,0,1],[1,1,2],[1,0,0],[1,1,0],[0,0,3],[0,0,0],[0,1,1],[0,0,0],[0,1,1],[0,0,1]]",Dart Simpson,3
737,1763137996192,291,"[[0,0,0],[0,0,0],[3,1,0],[1,0,0],[1,0,0],[1,0,3],[1,1,1],[0,0,1],[0,0,1],[0,1,0],[2,1,0],[0,1,0],[1,0,1],[0,0,0],[0,0,1],[0,1,0],[0,0,1],[0,0,0],[0,0,1],[1,1,1]]",Robull,4
738,1763381405700,623,"[[0,1,0],[1,1,1],[0,1,2],[1,1,0],[1,1,0],[1,1,1],[1,3,1],[0,1,2],[0,1,3],[1,0,2],[2,0,1],[0,1,1],[1,1,1],[3,0,0],[1,3,1],[3,0,1],[0,0,1],[1,0,1],[1,0,3],[1,0,1]]",Number One,0
739,1763381405700,519,"[[0,0,0],[1,1,1],[0,0,0],[0,0,0],[0,0,1],[1,1,1],[1,3,1],[1,0,0],[0,1,3],[1,1,0],[0,1,1],[1,0,0],[1,1,1],[3,0,0],[1,3,1],[0,1,1],[0,1,0],[1,0,1],[1,0,3],[1,1,0]]",Louis CLXXX,5
740,1763381405700,398,"[[0,1,0],[0,1,1],[0,1,2],[1,1,0],[1,1,0],[0,1,0],[1,1,0],[0,1,2],[0,0,0],[1,0,2],[2,0,1],[0,1,1],[0,0,1],[0,0,1],[0,1,1],[3,0,1],[0,0,1],[0,0,0],[1,1,1],[1,0,1]]",Darts Vador,2
